pair_id,type,text_a,text_b,similarity_score,sources,notes,category
f9138bb2-e301-42e0-820b-35ad6c8b228c,synonym,风邪中腑证,中腑中风证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
de44fae3-1236-46a0-bf94-0afe95176690,synonym,风邪中脏证,中脏中风证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f22f10ea-08a4-4a4c-b703-3d881bc9ac11,synonym,风寒外袭证,风寒乘袭证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
045b1b3f-62b1-4ebc-8227-64899c0062fc,synonym,风寒外袭证,外感风寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
73abd2a0-91df-4018-b46f-9a8a9d6a9657,synonym,风寒乘袭证,外感风寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
1d045f7d-224c-4ebc-a6c5-e120bcf15c23,synonym,风寒感冒证,风寒表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b432f42b-8d1f-4986-8f8d-c63dd77415db,synonym,风寒上扰证,风寒上犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1741cbf5-1de2-46fa-be11-5360e09504c2,synonym,风寒袭咽证,风寒袭喉证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
40382633-a41e-40ef-9fb6-c0df9ea0afc9,synonym,风寒袭络证,风寒入络证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b7091eb5-249a-4523-b06c-44f78c25f361,synonym,风寒阻络证,风寒凝络证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b100eb32-4a49-44aa-97da-0909525573cf,synonym,风寒犯肺证,风寒束肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
64793f71-f99a-490d-bbb0-6bb097ccd06b,synonym,风寒闭肺证,风寒郁肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
be2b26ef-4292-4a94-93c4-f050a09e67d3,synonym,风寒湿痹阻证,风寒湿痹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
e5d92c44-b58f-473e-a3db-3e2bff71de61,synonym,风寒湿痹阻证,风寒湿阻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
177d1f04-a8eb-439e-af4e-9d13158dadf2,synonym,风寒湿痹阻证,风寒湿邪证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
ed1f65fd-df98-4d07-95bb-40b8e86ef312,synonym,风寒湿痹证,风寒湿阻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
fd66b85a-5201-4696-9e5b-30cb3567af30,synonym,风寒湿痹证,风寒湿邪证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
1d1ff781-47bc-45ab-8195-36a77184c870,synonym,风寒湿阻证,风寒湿邪证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
b4af983f-9a09-4a5c-9e4f-1eac32437e5c,synonym,风寒湿凝滞筋骨证,风寒湿阻筋骨证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
e90f3658-7082-4911-99cb-a0cfac71685f,synonym,风寒化热证,风寒郁热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
439108cc-e5bd-4899-b49c-f142cce33a05,synonym,风热外袭证,风热外侵证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
888bb0cc-9df0-4929-a631-4cf2517acb0a,synonym,风热外袭证,风热外犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f85b92e0-9093-4318-8775-93bab60a48c5,synonym,风热外袭证,风热侵袭证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
eb245c97-0178-42cb-83b6-8ba8ea61c4a7,synonym,风热外侵证,风热外犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
bab0502d-99c5-4eb9-825b-3ad386ab2ebf,synonym,风热外侵证,风热侵袭证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
c0b5a74c-5fa8-4655-95d8-f9186ace0445,synonym,风热外犯证,风热侵袭证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
15de7c74-9d9a-47f9-a7f1-c9e930e95a6a,synonym,风热俱盛证,风热偏盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
4bda295c-15ab-4ee8-beaa-c38dc9df61f4,synonym,风热俱盛证,风热壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a41ea59a-700c-4650-b95c-ad884194d3de,synonym,风热偏盛证,风热壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
c0e3a078-f277-4899-928e-b6234ad6cee9,synonym,风热感冒证,风热表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
7ba41653-84b8-41ae-9568-76fde32af838,synonym,风热感冒证,风热在表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
3bf7c290-c5f3-4bea-aae2-0c3f1e4c94b6,synonym,风热感冒证,热伤风证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
2c488a19-e86f-4fef-adfe-6cd11142c982,synonym,风热表证,风热在表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
49e4821a-9c2e-4b16-8830-2080a105d023,synonym,风热表证,热伤风证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
64aac036-a1d5-468c-9dea-964ce76aeb01,synonym,风热在表证,热伤风证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
08567141-49c9-4827-b061-f79e3fbbf448,synonym,风热犯表证,风热袭表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c56cd307-7443-45af-9ee8-dc68cc5911d4,synonym,风热蕴肤证,风热蕴肌证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1e733a48-5b53-4ccd-a83b-6a91e7638837,synonym,风热蕴肤证,风热郁滞肌肤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
35c64bb2-3f7a-4bbc-91ef-2e31b4dc4ce7,synonym,风热蕴肤证,肌肤风热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
7fa0a394-99f7-4c9f-aa9b-7e4d218d36c1,synonym,风热蕴肌证,风热郁滞肌肤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7d5f47bf-cfa9-4e8f-bdb9-102a1d5c9187,synonym,风热蕴肌证,肌肤风热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
79d943fd-5a5c-4f47-bcb3-ee92132b3760,synonym,风热郁滞肌肤证,肌肤风热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
45a5a114-022f-4dad-a0fc-4eb5f97dccf9,synonym,风热上犯证,风热上扰证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
69673551-0393-4e4b-b1b6-253e7ffcad8f,synonym,风热上犯证,风热上攻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
9ca2d1c9-b53c-4464-b56a-37faddfdf895,synonym,风热上扰证,风热上攻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
2b743308-8ec6-44c3-b18f-13bd53bdecd2,synonym,风热犯目证,风热攻目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
2b6e9f8a-7c5e-41b4-b9ce-48b89bc239d3,synonym,风热犯目证,风热壅目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
6f795cdb-bf5a-43c0-92fd-b6f17009aeda,synonym,风热攻目证,风热壅目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
785cb220-be32-4297-8294-5df6be1b9b7f,synonym,风热侵咽证,风热侵喉证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
cd27e129-1266-46f2-b988-f607d5f66960,synonym,风热袭络证,风热入络证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
261a84ef-a0a3-4f9a-9ae1-c6857f7e16b5,synonym,风热闭肺证,风热郁肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
20d8ef26-6edd-41bf-963a-ee4aa76a41c2,synonym,风热犯心证,心脏风热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
0fbbbd24-b3d1-4354-8397-136d10a07850,synonym,风热化燥证,风热血燥证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a6d733f0-9958-448b-8442-f3910f514665,synonym,风热夹湿证,风热湿邪浸渍证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
3c69f10d-fa88-4b6b-a6c8-0ea04646a1f7,synonym,风热痰凝证,风热挟痰证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1c8fe425-2b40-4386-91f5-9514703ffadf,synonym,风热邪毒证,风热邪毒外侵证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
bd982626-a055-4847-8471-252de95d6f51,synonym,风热邪毒证,风邪热毒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1c31255f-3258-4269-b429-499c1b4cb0e7,synonym,风热邪毒证,风热毒蕴证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b62c3799-6260-4647-849f-9909ec851a46,synonym,风热邪毒外侵证,风邪热毒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
9d366c25-a61e-4ae9-aba2-8c0fc7be0b82,synonym,风热邪毒外侵证,风热毒蕴证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
a22c966a-75df-40ba-bd3a-18c0b23b8b35,synonym,风邪热毒证,风热毒蕴证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
87dad695-49a6-4241-9139-6a595e3a7d88,synonym,风热湿毒证,风热湿毒壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
55b915c7-ba36-4c13-8cca-4a40692fe919,synonym,风湿表证,风湿袭表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
0b50b7bb-36bb-4b82-b0ae-5198edfc0015,synonym,风湿表证,风湿犯表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
24dac31e-7b91-4cbb-92cb-65dae3938c29,synonym,风湿表证,风湿滞表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
29715bb2-aff1-4e60-9842-da867d35cdd4,synonym,风湿表证,卫分风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
cd8fc6b4-4d69-49bf-a8f7-73cd5bcf7767,synonym,风湿表证,卫表风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
e20d0ab9-38d2-4762-bced-dc9adc1969e9,synonym,风湿袭表证,风湿犯表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
195fae50-a537-45ca-937b-e892c8f424e4,synonym,风湿袭表证,风湿滞表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
3dff4369-4fef-403b-b760-029721f0bfd4,synonym,风湿袭表证,卫分风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
dbe204ba-76e8-4437-8a2d-f36a6f568a32,synonym,风湿袭表证,卫表风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
dddd9984-3c61-45e8-b558-5f100ed24237,synonym,风湿犯表证,风湿滞表证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7daaf903-4109-43db-9f10-202c126f6301,synonym,风湿犯表证,卫分风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
b72f20b7-c709-438c-91be-20148f4d2ae5,synonym,风湿犯表证,卫表风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
1ae6eb27-c533-4aba-9aa0-0f6aac279230,synonym,风湿滞表证,卫分风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
37d305f9-dafa-4f1e-993e-ed1fb7da763c,synonym,风湿滞表证,卫表风湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
